vendor_id,component_id,promised_date,actual_date,qty_ordered,qty_received,order_month,seasonal_flag,component_lead_days,criticality_score,on_time_rate_12m,hist_avg_delay_days,hist_fulfillment_rate,port_congestion_idx,weather_risk_score,news_sentiment,currency_volatility,high_risk,delay_days,fulfillment_ratio
VND_BETA,CASING_B,2021-07-14,2021-07-14,334,299,7,0,7,0.6,0.5658,2.874,0.8951,8.11,6.76,-1.0,3.129,1,0,0.8952095808383234
VND_DELTA,SWITCH_S,2021-11-03,2021-11-10,2419,1808,11,1,6,0.65,0.3607,4.174,0.7276,10.0,9.01,-1.0,3.571,1,7,0.7474162877221993
VND_BETA,CABLE_R,2021-02-14,2021-02-14,4274,4274,2,0,8,0.7,0.5179,2.591,0.873,7.47,5.81,-0.631,3.173,0,0,1.0
VND_BETA,SWITCH_S,2022-09-14,2022-09-22,6997,5142,9,0,6,0.65,0.589,2.755,0.9036,7.93,5.56,-0.497,2.593,1,8,0.7348863798770902
VND_BETA,BLADE_X,2022-01-25,2022-01-28,4185,3335,1,1,12,0.85,0.4958,3.837,0.9374,8.49,4.94,-0.843,2.646,1,3,0.7968936678614098
VND_DELTA,BEARING_01,2023-06-11,2023-06-17,7960,5312,6,0,11,0.8,0.4076,4.936,0.7776,10.0,7.21,-1.0,4.359,1,6,0.6673366834170854
VND_DELTA,CASING_B,2021-05-03,2021-05-07,3094,2569,5,0,7,0.6,0.3429,4.345,0.7379,9.38,7.59,-0.912,3.272,1,4,0.830316742081448
VND_ALPHA,BATTERY_A,2022-10-25,2022-10-27,5983,5373,10,0,10,0.9,0.846,1.221,0.9519,3.41,0.0,-0.618,1.079,1,2,0.8980444593013538
VND_EPSILON,BEARING_01,2022-08-16,2022-08-19,1358,976,8,0,11,0.8,0.8144,1.136,0.9509,7.16,0.93,-0.254,0.955,1,3,0.7187039764359352
VND_EPSILON,SCREW_M4,2023-10-10,2023-10-10,6783,6191,10,0,5,0.4,0.6755,1.125,0.9477,4.13,3.48,-0.679,1.687,0,0,0.9127229839304143
VND_DELTA,SCREW_M4,2023-10-02,2023-10-04,306,241,10,0,5,0.4,0.4026,4.551,0.798,10.0,5.94,-1.0,3.793,1,2,0.7875816993464052
VND_ZETA,BLADE_X,2021-11-21,2021-11-23,2973,2973,11,1,12,0.85,0.9425,0.866,1.0,1.99,2.8,0.448,0.025,1,2,1.0
VND_ZETA,BLADE_X,2023-05-29,2023-05-29,5210,5210,5,0,12,0.85,0.8742,-0.273,0.9984,3.15,0.0,0.105,0.83,0,0,1.0
VND_EPSILON,BATTERY_A,2021-09-23,2021-09-26,4538,4433,9,0,10,0.9,0.7571,1.859,0.9228,4.38,3.89,-0.441,1.169,0,3,0.9768620537681798
VND_GAMMA,BLADE_X,2023-02-04,2023-02-04,6811,6811,2,0,12,0.85,0.9666,0.495,0.9926,0.13,0.0,-0.083,0.079,0,0,1.0
VND_GAMMA,CASING_B,2023-08-28,2023-08-28,717,717,8,0,7,0.6,0.9583,0.186,1.0,2.14,2.59,-0.277,0.173,0,0,1.0
VND_DELTA,MOTOR_X,2023-01-28,2023-01-31,3616,3050,1,1,14,0.95,0.3219,4.066,0.7502,10.0,9.08,-1.0,3.072,1,3,0.8434734513274337
VND_BETA,SCREW_M4,2022-10-31,2022-10-31,5838,5838,10,0,5,0.4,0.5567,2.511,0.9131,7.34,4.7,-0.665,2.932,1,0,1.0
VND_GAMMA,SCREW_M4,2023-09-03,2023-09-03,6645,6553,9,0,5,0.4,0.9637,-0.092,0.9504,1.65,0.0,-0.445,0.427,0,0,0.9861550037622272
VND_EPSILON,BLADE_X,2022-11-29,2022-12-01,4928,4651,11,1,12,0.85,0.6827,1.608,0.9302,4.9,3.65,0.183,1.854,1,2,0.9437905844155844
VND_ZETA,CABLE_R,2022-02-03,2022-02-02,7588,6899,2,0,8,0.7,0.9594,0.305,0.9553,0.68,0.31,-0.17,0.259,0,-1,0.9091987348444913
VND_GAMMA,CASING_B,2022-04-14,2022-04-12,6000,6000,4,0,7,0.6,0.9175,0.144,1.0,1.81,0.33,-0.556,0.389,1,-2,1.0
VND_BETA,SCREW_M4,2023-09-28,2023-09-30,4814,3695,9,0,5,0.4,0.5502,3.242,0.9036,7.93,5.56,-0.497,2.593,1,2,0.7675529705027004
VND_ALPHA,BEARING_01,2022-10-04,2022-10-05,4385,4321,10,0,11,0.8,0.9235,0.53,0.9894,3.41,0.0,-0.618,1.079,0,1,0.9854047890535917
VND_DELTA,BATTERY_A,2021-10-31,2021-11-08,5308,3916,10,0,10,0.9,0.4425,5.107,0.7776,10.0,5.94,-1.0,3.793,1,8,0.7377543330821401
VND_ALPHA,CABLE_R,2023-12-20,2023-12-20,4221,4221,12,1,8,0.7,0.7595,0.555,0.9441,1.72,2.38,-0.358,1.423,0,0,1.0
VND_EPSILON,BEARING_01,2022-06-29,2022-07-01,748,748,6,0,11,0.8,0.6706,0.914,0.9529,5.8,3.45,-0.555,1.904,0,2,1.0
VND_DELTA,BEARING_01,2022-01-31,2022-01-30,6682,5285,1,1,11,0.8,0.4062,4.525,0.7679,10.0,9.08,-1.0,3.072,1,-1,0.7909308590242442
VND_ZETA,BLADE_X,2021-10-21,2021-10-21,3180,3068,10,0,12,0.85,1.0,-0.144,0.9486,2.08,0.04,-0.007,0.366,0,0,0.9647798742138365
VND_DELTA,MOTOR_X,2022-05-21,2022-05-21,2029,1630,5,0,14,0.95,0.3962,5.084,0.7703,9.38,7.59,-0.912,3.272,0,0,0.8033514046328241
VND_GAMMA,MOTOR_X,2022-12-31,2022-12-30,6957,6957,12,1,14,0.95,0.9191,0.647,0.9998,1.78,3.21,-0.462,0.474,0,-1,1.0
VND_EPSILON,BEARING_01,2021-10-27,2021-10-27,6619,6619,10,0,11,0.8,0.7438,1.417,0.9364,4.13,3.48,-0.679,1.687,0,0,1.0
VND_GAMMA,BLADE_X,2023-09-20,2023-09-20,2773,2773,9,0,12,0.85,0.949,0.087,1.0,1.65,0.0,-0.445,0.427,0,0,1.0
VND_ZETA,SCREW_M4,2022-01-21,2022-01-21,7767,7485,1,1,5,0.4,0.984,0.3,0.9622,1.09,2.03,0.123,0.866,1,0,0.9636925453843183
VND_GAMMA,BATTERY_A,2021-05-05,2021-05-04,6225,6208,5,0,10,0.9,0.933,0.64,1.0,1.61,2.86,-0.038,0.521,0,-1,0.9972690763052209
VND_EPSILON,SCREW_M4,2023-10-30,2023-10-31,2513,2355,10,0,5,0.4,0.7895,1.572,0.9476,4.13,3.48,-0.679,1.687,0,1,0.9371269399124552
VND_DELTA,SCREW_M4,2023-05-17,2023-05-24,5939,5427,5,0,5,0.4,0.3752,4.912,0.7868,9.38,7.59,-0.912,3.272,1,7,0.9137902003704327
VND_GAMMA,MOTOR_X,2022-06-19,2022-06-19,1873,1758,6,0,14,0.95,0.9812,0.07,0.9894,1.52,0.0,0.363,0.701,0,0,0.9386011745862253
VND_GAMMA,CASING_B,2021-02-21,2021-02-22,436,411,2,0,7,0.6,0.9869,0.29,0.9706,0.13,0.0,-0.083,0.079,0,1,0.9426605504587156
VND_ALPHA,SWITCH_S,2023-01-25,2023-01-25,4008,4008,1,1,6,0.65,0.8273,0.769,0.9744,3.7,2.96,-0.026,1.609,0,0,1.0
VND_DELTA,CASING_B,2023-02-22,2023-03-01,4748,3276,2,0,7,0.6,0.3505,4.967,0.8149,10.0,7.1,-1.0,3.739,1,7,0.6899747262005055
VND_EPSILON,CASING_B,2023-06-29,2023-06-29,6413,6117,6,0,7,0.6,0.7247,1.565,0.9795,5.8,3.45,-0.555,1.904,0,0,0.9538437548729144
VND_ALPHA,CABLE_R,2022-07-15,2022-07-21,3935,3935,7,0,8,0.7,0.8052,1.722,0.9449,2.66,1.71,-0.565,1.15,0,6,1.0
VND_BETA,BLADE_X,2023-07-18,2023-07-21,2532,2029,7,0,12,0.85,0.5871,2.847,0.873,8.11,6.76,-1.0,3.129,0,3,0.8013428120063191
VND_EPSILON,CASING_B,2021-09-21,2021-09-21,2844,2844,9,0,7,0.6,0.7778,1.226,0.9088,4.38,3.89,-0.441,1.169,0,0,1.0
VND_ALPHA,MOTOR_X,2021-04-18,2021-04-19,7308,6479,4,0,14,0.95,0.7569,0.687,0.9292,3.44,0.0,-0.737,0.775,0,1,0.8865626710454296
VND_EPSILON,CABLE_R,2023-09-05,2023-09-05,3221,3178,9,0,8,0.7,0.6914,1.701,0.9577,4.38,3.89,-0.441,1.169,1,0,0.9866501086619063
VND_GAMMA,CASING_B,2023-02-08,2023-02-08,4706,4550,2,0,7,0.6,0.9165,-0.025,1.0,0.13,0.0,-0.083,0.079,0,0,0.9668508287292817
VND_ZETA,MOTOR_X,2023-06-09,2023-06-07,5494,4715,6,0,14,0.95,0.9043,0.463,0.981,0.95,0.58,-1.0,0.11,0,-2,0.8582089552238806
VND_DELTA,CABLE_R,2021-12-31,2021-12-31,2875,1941,12,1,8,0.7,0.3763,4.706,0.7755,9.5,6.79,-1.0,3.943,1,0,0.6751304347826087
VND_ZETA,MOTOR_X,2022-08-03,2022-08-04,2854,2597,8,0,14,0.95,0.978,-0.037,0.9693,1.44,0.77,0.404,0.0,0,1,0.9099509460406447
VND_EPSILON,MOTOR_X,2021-04-25,2021-04-25,6120,6120,4,0,14,0.95,0.7376,1.273,0.9091,3.47,1.86,-0.305,1.806,1,0,1.0
VND_DELTA,CASING_B,2021-05-11,2021-05-17,7793,7271,5,0,7,0.6,0.4585,4.625,0.7689,9.38,7.59,-0.912,3.272,1,6,0.9330168099576543
VND_BETA,BATTERY_A,2021-11-07,2021-11-07,1037,960,11,1,10,0.9,0.6104,2.859,0.862,7.62,7.21,-0.911,3.187,0,0,0.9257473481195757
VND_ZETA,CASING_B,2022-04-27,2022-04-26,952,952,4,0,7,0.6,0.9902,0.246,0.9369,4.0,1.67,-0.484,0.326,0,-1,1.0
VND_GAMMA,CABLE_R,2022-11-24,2022-11-24,864,864,11,1,8,0.7,0.9226,0.41,0.9913,0.77,1.58,0.264,0.0,0,0,1.0
VND_GAMMA,SWITCH_S,2021-05-23,2021-05-23,4234,4234,5,0,6,0.65,0.9357,0.879,0.9897,1.61,2.86,-0.038,0.521,0,0,1.0
VND_EPSILON,SWITCH_S,2021-05-08,2021-05-08,4498,4498,5,0,6,0.65,0.7556,0.9,0.9462,5.37,6.65,-0.289,2.054,0,0,1.0
VND_ZETA,SWITCH_S,2023-03-22,2023-03-22,5890,5890,3,0,6,0.65,0.8781,0.215,0.9167,3.65,1.04,-0.406,0.887,0,0,1.0
VND_EPSILON,CASING_B,2021-07-03,2021-07-06,6871,6399,7,0,7,0.6,0.6958,1.481,0.8882,4.08,2.56,-0.606,1.633,0,3,0.9313054868287003
VND_DELTA,SCREW_M4,2021-11-22,2021-11-25,1144,750,11,1,5,0.4,0.3787,4.058,0.8136,10.0,9.01,-1.0,3.571,1,3,0.6555944055944056
VND_BETA,BLADE_X,2022-05-06,2022-05-14,662,467,5,0,12,0.85,0.5674,2.499,0.8695,8.96,6.56,-0.962,3.201,1,8,0.7054380664652568
VND_ALPHA,MOTOR_X,2022-04-07,2022-04-09,4121,3706,4,0,14,0.95,0.8427,1.047,0.9466,3.44,0.0,-0.737,0.775,0,2,0.8992962873089057
VND_ALPHA,MOTOR_X,2022-03-25,2022-03-26,6413,5995,3,0,14,0.95,0.8377,0.822,0.9352,2.73,2.14,-0.359,0.814,0,1,0.934819897084048
VND_BETA,SCREW_M4,2021-10-09,2021-10-11,4300,3627,10,0,5,0.4,0.6181,3.13,0.9094,7.34,4.7,-0.665,2.932,1,2,0.8434883720930233
VND_GAMMA,CABLE_R,2023-03-05,2023-03-05,6392,5586,3,0,8,0.7,0.9422,0.513,1.0,1.39,0.8,0.586,0.47,0,0,0.8739048811013768
VND_ALPHA,SWITCH_S,2023-11-11,2023-11-15,6471,6471,11,1,6,0.65,0.7897,1.372,0.9944,3.94,3.27,-0.255,0.88,0,4,1.0
VND_DELTA,BLADE_X,2021-02-18,2021-02-24,5685,3820,2,0,12,0.85,0.4016,4.08,0.6971,10.0,7.1,-1.0,3.739,1,6,0.671943711521548
VND_EPSILON,SWITCH_S,2021-05-20,2021-05-21,528,491,5,0,6,0.65,0.7566,1.748,0.9325,5.37,6.65,-0.289,2.054,1,1,0.9299242424242424
VND_EPSILON,SCREW_M4,2021-03-15,2021-03-15,1910,1910,3,0,5,0.4,0.7444,1.626,0.9113,5.21,3.36,-0.135,2.022,1,0,1.0
VND_EPSILON,SCREW_M4,2023-10-04,2023-10-03,258,245,10,0,5,0.4,0.7149,1.722,0.8808,4.13,3.48,-0.679,1.687,0,-1,0.9496124031007752
VND_ZETA,CABLE_R,2021-06-15,2021-06-15,4964,4192,6,0,8,0.7,0.9234,1.015,0.9362,0.95,0.58,-1.0,0.11,0,0,0.8444802578565673
VND_EPSILON,CABLE_R,2021-12-03,2021-12-05,3453,2833,12,1,8,0.7,0.7355,1.776,0.8977,2.82,4.49,-0.659,1.941,0,2,0.8204459889950767
VND_BETA,SCREW_M4,2021-01-16,2021-01-17,7697,6522,1,1,5,0.4,0.476,3.154,0.9147,8.49,4.94,-0.843,2.646,1,1,0.8473431206963752
VND_GAMMA,BLADE_X,2023-02-06,2023-02-07,4385,4367,2,0,12,0.85,0.8784,0.46,0.9826,0.13,0.0,-0.083,0.079,0,1,0.9958950969213227
VND_BETA,SWITCH_S,2022-02-17,2022-02-21,6378,5608,2,0,6,0.65,0.4715,3.014,0.8829,7.47,5.81,-0.631,3.173,0,4,0.8792724992160552
VND_GAMMA,BLADE_X,2022-02-05,2022-02-05,2879,2879,2,0,12,0.85,0.99,0.952,0.9553,0.13,0.0,-0.083,0.079,0,0,1.0
VND_DELTA,BLADE_X,2021-09-02,2021-09-04,5528,3032,9,0,12,0.85,0.4106,4.647,0.7588,10.0,8.25,-1.0,4.688,1,2,0.548480463096961
VND_DELTA,BLADE_X,2021-03-01,2021-03-09,3849,2741,3,0,12,0.85,0.4055,4.302,0.7786,9.67,7.03,-1.0,3.314,0,8,0.7121330215640426
VND_BETA,SWITCH_S,2022-01-14,2022-01-18,1123,897,1,1,6,0.65,0.6035,3.013,0.8594,8.49,4.94,-0.843,2.646,1,4,0.798753339269813
VND_DELTA,MOTOR_X,2021-08-07,2021-08-11,6285,3985,8,0,14,0.95,0.3399,4.502,0.7708,10.0,7.14,-1.0,3.931,1,4,0.6340493237867939
VND_BETA,SCREW_M4,2022-09-04,2022-09-10,7023,6274,9,0,5,0.4,0.5805,3.29,0.8798,7.93,5.56,-0.497,2.593,0,6,0.8933504200484124
VND_EPSILON,SCREW_M4,2022-09-14,2022-09-15,3156,2793,9,0,5,0.4,0.7789,1.694,0.9287,4.38,3.89,-0.441,1.169,0,1,0.8849809885931559
VND_ALPHA,BEARING_01,2022-04-16,2022-04-16,4843,3755,4,0,11,0.8,0.7804,0.65,0.9429,3.44,0.0,-0.737,0.775,0,0,0.7753458600041296
VND_BETA,BLADE_X,2023-11-13,2023-11-18,395,365,11,1,12,0.85,0.5722,2.767,0.8817,7.62,7.21,-0.911,3.187,1,5,0.9240506329113924
VND_ALPHA,BLADE_X,2022-03-20,2022-03-18,6995,6721,3,0,12,0.85,0.7481,1.204,0.8972,2.73,2.14,-0.359,0.814,0,-2,0.9608291636883488
VND_GAMMA,CASING_B,2022-02-27,2022-02-27,4292,4292,2,0,7,0.6,0.9961,0.329,0.9919,0.13,0.0,-0.083,0.079,0,0,1.0
VND_ZETA,SWITCH_S,2022-11-02,2022-11-02,3950,3923,11,1,6,0.65,0.9304,0.395,0.9598,1.99,2.8,0.448,0.025,0,0,0.9931645569620253
VND_EPSILON,SWITCH_S,2021-12-05,2021-12-05,7743,7605,12,1,6,0.65,0.7037,1.358,0.8802,2.82,4.49,-0.659,1.941,0,0,0.9821774506005424
VND_DELTA,BEARING_01,2022-08-08,2022-08-16,6712,5705,8,0,11,0.8,0.4287,4.264,0.7935,10.0,7.14,-1.0,3.931,1,8,0.8499702026221693
VND_ALPHA,SCREW_M4,2021-08-08,2021-08-08,7445,6983,8,0,5,0.4,0.8029,0.635,0.9072,2.6,1.31,-0.401,1.741,1,0,0.9379449294828744
VND_ALPHA,MOTOR_X,2021-04-13,2021-04-14,7221,7036,4,0,14,0.95,0.8222,1.037,0.9508,3.44,0.0,-0.737,0.775,0,1,0.9743802797396482
VND_GAMMA,MOTOR_X,2021-01-01,2021-01-03,2685,2616,1,1,14,0.95,0.9752,0.815,0.999,1.85,2.16,0.022,0.306,0,2,0.9743016759776536
VND_DELTA,BEARING_01,2021-11-23,2021-11-24,996,824,11,1,11,0.8,0.4251,3.905,0.7646,10.0,9.01,-1.0,3.571,1,1,0.8273092369477911
VND_GAMMA,MOTOR_X,2022-03-17,2022-03-17,5490,5490,3,0,14,0.95,0.8926,0.48,1.0,1.39,0.8,0.586,0.47,0,0,1.0
VND_DELTA,SCREW_M4,2023-02-03,2023-02-09,823,614,2,0,5,0.4,0.448,4.006,0.7182,10.0,7.1,-1.0,3.739,1,6,0.7460510328068044
VND_DELTA,BLADE_X,2021-02-15,2021-02-14,2636,2301,2,0,12,0.85,0.3569,5.073,0.8003,10.0,7.1,-1.0,3.739,1,-1,0.8729135053110774
VND_ALPHA,MOTOR_X,2022-09-11,2022-09-12,1361,1326,9,0,14,0.95,0.845,0.697,1.0,3.19,0.54,0.027,0.512,0,1,0.9742836149889786
VND_DELTA,BLADE_X,2022-02-24,2022-03-05,1185,960,2,0,12,0.85,0.3737,4.19,0.7555,10.0,7.1,-1.0,3.739,0,9,0.810126582278481
VND_DELTA,MOTOR_X,2021-12-24,2022-01-02,317,211,12,1,14,0.95,0.3914,3.888,0.7831,9.5,6.79,-1.0,3.943,1,9,0.6656151419558359
VND_ALPHA,BATTERY_A,2022-04-26,2022-04-26,3929,3929,4,0,10,0.9,0.8247,0.844,0.9932,3.44,0.0,-0.737,0.775,0,0,1.0
VND_GAMMA,BLADE_X,2021-02-16,2021-02-15,5957,5018,2,0,12,0.85,0.96,-0.169,0.9496,0.13,0.0,-0.083,0.079,0,-1,0.8423703206311902
VND_ALPHA,BEARING_01,2021-11-10,2021-11-11,1965,1965,11,1,11,0.8,0.8184,0.575,0.9666,3.94,3.27,-0.255,0.88,0,1,1.0
VND_DELTA,BATTERY_A,2023-02-12,2023-02-18,444,316,2,0,10,0.9,0.3764,4.622,0.7118,10.0,7.1,-1.0,3.739,1,6,0.7117117117117117
VND_DELTA,MOTOR_X,2023-06-05,2023-06-04,7003,5701,6,0,14,0.95,0.4302,5.071,0.7246,10.0,7.21,-1.0,4.359,1,-1,0.8140796801370841
VND_DELTA,BEARING_01,2021-12-25,2022-01-03,308,221,12,1,11,0.8,0.4166,4.479,0.792,9.5,6.79,-1.0,3.943,1,9,0.7175324675324676
VND_ZETA,MOTOR_X,2021-05-10,2021-05-10,6504,6504,5,0,14,0.95,0.8674,0.21,0.9971,3.15,0.0,0.105,0.83,0,0,1.0
VND_ZETA,BLADE_X,2022-07-31,2022-08-02,6088,6088,7,0,12,0.85,0.9331,0.351,1.0,1.63,0.0,0.462,0.0,0,2,1.0
VND_BETA,BEARING_01,2022-07-02,2022-07-03,399,399,7,0,11,0.8,0.4987,3.426,0.9079,8.11,6.76,-1.0,3.129,1,1,1.0
VND_BETA,BLADE_X,2022-04-26,2022-04-30,5849,5011,4,0,12,0.85,0.5707,2.766,0.9103,7.67,5.01,-1.0,2.322,1,4,0.8567276457514105
VND_ALPHA,BEARING_01,2021-04-01,2021-04-03,7355,7124,4,0,11,0.8,0.8555,0.748,0.9685,3.44,0.0,-0.737,0.775,0,2,0.9685927940176751
VND_EPSILON,SWITCH_S,2023-09-28,2023-09-29,6687,6286,9,0,6,0.65,0.6985,1.383,0.925,4.38,3.89,-0.441,1.169,0,1,0.9400328996560491
VND_ZETA,SCREW_M4,2021-04-07,2021-04-07,2547,2450,4,0,5,0.4,0.8599,0.411,0.9768,4.0,1.67,-0.484,0.326,0,0,0.9619159795838241
VND_ALPHA,CABLE_R,2023-01-23,2023-01-25,3937,3351,1,1,8,0.7,0.8062,1.238,0.9745,3.7,2.96,-0.026,1.609,0,2,0.8511557023114046
VND_EPSILON,BEARING_01,2021-12-02,2021-12-05,3257,3070,12,1,11,0.8,0.636,1.132,0.9601,2.82,4.49,-0.659,1.941,1,3,0.9425852011053116
VND_ZETA,CABLE_R,2021-10-26,2021-10-25,2827,2827,10,0,8,0.7,0.8702,-0.998,1.0,2.08,0.04,-0.007,0.366,0,-1,1.0
VND_DELTA,CABLE_R,2021-12-23,2022-01-01,4953,3684,12,1,8,0.7,0.3824,5.064,0.7538,9.5,6.79,-1.0,3.943,1,9,0.7437916414294367
VND_GAMMA,SWITCH_S,2023-08-16,2023-08-16,3046,3046,8,0,6,0.65,0.9978,0.453,1.0,2.14,2.59,-0.277,0.173,0,0,1.0
VND_BETA,BLADE_X,2023-10-10,2023-10-14,5735,4815,10,0,12,0.85,0.5775,2.943,0.9059,7.34,4.7,-0.665,2.932,1,4,0.8395815170008718
VND_GAMMA,SWITCH_S,2023-06-04,2023-06-05,908,908,6,0,6,0.65,0.9281,-0.323,0.9926,1.52,0.0,0.363,0.701,0,1,1.0
VND_BETA,BLADE_X,2022-11-13,2022-11-13,7775,7288,11,1,12,0.85,0.5066,2.253,0.8276,7.62,7.21,-0.911,3.187,1,0,0.937363344051447
VND_ZETA,CABLE_R,2023-08-14,2023-08-14,3892,3394,8,0,8,0.7,0.9168,-0.059,0.9751,1.44,0.77,0.404,0.0,0,0,0.8720452209660843
VND_ALPHA,CASING_B,2022-12-05,2022-12-06,4348,4027,12,1,7,0.6,0.7825,1.177,0.9546,1.72,2.38,-0.358,1.423,0,1,0.9261729530818767
VND_EPSILON,CASING_B,2022-12-01,2022-12-04,4625,4625,12,1,7,0.6,0.7149,1.449,0.899,2.82,4.49,-0.659,1.941,0,3,1.0
VND_EPSILON,CASING_B,2021-10-13,2021-10-12,6886,5477,10,0,7,0.6,0.7779,2.008,0.9581,4.13,3.48,-0.679,1.687,0,-1,0.7953819343595702
VND_ZETA,SCREW_M4,2023-03-23,2023-03-23,869,812,3,0,5,0.4,0.8975,1.114,0.9615,3.65,1.04,-0.406,0.887,0,0,0.9344073647871116
VND_ALPHA,SWITCH_S,2023-10-24,2023-10-25,4656,4284,10,0,6,0.65,0.7774,1.499,0.9922,3.41,0.0,-0.618,1.079,0,1,0.9201030927835051
VND_EPSILON,MOTOR_X,2021-08-01,2021-08-03,4914,4600,8,0,14,0.95,0.6104,1.67,0.9183,7.16,0.93,-0.254,0.955,0,2,0.9361009361009361
VND_GAMMA,MOTOR_X,2021-12-04,2021-12-04,6259,6259,12,1,14,0.95,0.8713,0.5,0.977,1.78,3.21,-0.462,0.474,1,0,1.0
VND_ZETA,SCREW_M4,2022-11-17,2022-11-18,4207,3949,11,1,5,0.4,0.9786,0.101,0.998,1.99,2.8,0.448,0.025,0,1,0.9386736391728072
VND_GAMMA,BATTERY_A,2023-02-04,2023-02-03,4692,4310,2,0,10,0.9,0.9767,0.198,1.0,0.13,0.0,-0.083,0.079,0,-1,0.9185848252344416
VND_EPSILON,SWITCH_S,2023-03-16,2023-03-19,1994,1877,3,0,6,0.65,0.6679,1.05,0.9676,5.21,3.36,-0.135,2.022,0,3,0.9413239719157472
VND_ZETA,CABLE_R,2023-04-16,2023-04-17,5834,4843,4,0,8,0.7,0.8965,1.219,0.9457,4.0,1.67,-0.484,0.326,0,1,0.8301336990058279
VND_BETA,BATTERY_A,2023-07-19,2023-07-18,1475,1273,7,0,10,0.9,0.6025,3.1,0.8755,8.11,6.76,-1.0,3.129,1,-1,0.8630508474576272
VND_ZETA,SCREW_M4,2021-01-02,2021-01-02,7516,7478,1,1,5,0.4,0.9234,-0.349,1.0,1.09,2.03,0.123,0.866,0,0,0.994944119212347
VND_DELTA,BATTERY_A,2021-10-23,2021-10-24,7702,6083,10,0,10,0.9,0.4114,4.752,0.7349,10.0,5.94,-1.0,3.793,1,1,0.7897948584783173
VND_ZETA,BATTERY_A,2022-09-20,2022-09-20,2181,1939,9,0,10,0.9,0.9014,0.725,0.9783,3.04,0.65,-0.322,0.705,0,0,0.8890417239798257
VND_GAMMA,SWITCH_S,2022-03-05,2022-03-05,4639,4383,3,0,6,0.65,0.9266,-0.095,0.9782,1.39,0.8,0.586,0.47,0,0,0.9448156930372925
VND_BETA,BATTERY_A,2021-02-18,2021-02-18,332,318,2,0,10,0.9,0.5919,3.237,0.9128,7.47,5.81,-0.631,3.173,0,0,0.9578313253012049
VND_GAMMA,MOTOR_X,2021-09-05,2021-09-05,1896,1698,9,0,14,0.95,0.9162,0.601,0.9922,1.65,0.0,-0.445,0.427,0,0,0.8955696202531646
VND_ZETA,CASING_B,2021-05-27,2021-05-28,749,686,5,0,7,0.6,0.972,0.095,0.9899,3.15,0.0,0.105,0.83,0,1,0.9158878504672897
VND_DELTA,BLADE_X,2021-09-01,2021-09-09,3656,2831,9,0,12,0.85,0.3805,4.179,0.7903,10.0,8.25,-1.0,4.688,1,8,0.774343544857768
VND_ZETA,CABLE_R,2023-04-06,2023-04-05,286,286,4,0,8,0.7,0.9546,0.29,0.9503,4.0,1.67,-0.484,0.326,1,-1,1.0
VND_GAMMA,BLADE_X,2023-03-06,2023-03-06,3271,3256,3,0,12,0.85,0.9552,0.324,0.9569,1.39,0.8,0.586,0.47,0,0,0.9954142464078264
VND_GAMMA,SCREW_M4,2023-05-28,2023-05-28,5272,5062,5,0,5,0.4,1.0,0.298,1.0,1.61,2.86,-0.038,0.521,0,0,0.9601669195751138
VND_ZETA,BEARING_01,2021-03-27,2021-03-27,5763,5763,3,0,11,0.8,0.9371,0.892,0.9872,3.65,1.04,-0.406,0.887,1,0,1.0
VND_ALPHA,BEARING_01,2023-10-21,2023-10-21,2818,2566,10,0,11,0.8,0.7643,1.321,0.9523,3.41,0.0,-0.618,1.079,0,0,0.9105748757984387
VND_ALPHA,CABLE_R,2022-06-08,2022-06-11,5939,5587,6,0,8,0.7,0.8624,1.029,0.9141,4.67,1.37,-0.2,0.43,1,3,0.9407307627546725
VND_DELTA,BEARING_01,2021-07-20,2021-07-24,3662,2931,7,0,11,0.8,0.3734,4.225,0.7545,10.0,6.05,-1.0,3.274,1,4,0.800382304751502
VND_ZETA,CABLE_R,2023-10-02,2023-10-01,423,413,10,0,8,0.7,0.8332,0.193,0.9869,2.08,0.04,-0.007,0.366,0,-1,0.9763593380614657
VND_ALPHA,SWITCH_S,2023-09-26,2023-09-26,6418,5609,9,0,6,0.65,0.8846,0.999,0.926,3.19,0.54,0.027,0.512,1,0,0.873948270489249
VND_DELTA,BATTERY_A,2022-06-01,2022-06-01,4654,3524,6,0,10,0.9,0.3459,4.943,0.7882,10.0,7.21,-1.0,4.359,1,0,0.7571981091534165
VND_ALPHA,BATTERY_A,2022-05-18,2022-05-18,6133,6133,5,0,10,0.9,0.8319,0.811,0.9568,2.19,1.91,-0.492,0.435,0,0,1.0
VND_DELTA,BATTERY_A,2023-02-17,2023-02-21,6336,5397,2,0,10,0.9,0.3893,5.026,0.71,10.0,7.1,-1.0,3.739,1,4,0.8517992424242424
VND_BETA,CABLE_R,2023-08-20,2023-08-22,481,422,8,0,8,0.7,0.632,2.622,0.8936,8.24,4.9,-0.912,2.005,1,2,0.8773388773388774
VND_GAMMA,CABLE_R,2023-07-14,2023-07-13,1974,1974,7,0,8,0.7,0.9705,0.273,1.0,2.34,0.0,0.441,0.0,0,-1,1.0
VND_ALPHA,SWITCH_S,2021-01-22,2021-01-23,5801,5801,1,1,6,0.65,0.883,1.025,0.9254,3.7,2.96,-0.026,1.609,0,1,1.0
